,gender,age,marital_status,job_position,credit_sum,credit_month,tariff_id,score_shk,education,living_region,monthly_income,credit_count,overdue_credit_count,open_account_flg,month_payment,payment_income_part
34323,F,39.0,MAR,SPC,21729.0,14,1_1,0.478407,GRD,рюланбяйюъ,25000.0,0.0,0.0,0,1552.0714285714287,0.06208285714285715
162015,F,26.0,MAR,SPC,9369.0,12,1_1,0.363971,SCH,рбепяйюъ,15000.0,1.0,0.0,0,780.75,0.05205
135198,M,32.0,MAR,SPC,19980.0,10,1_1,0.475623,SCH,рюрюпярюм,30000.0,2.0,0.0,0,1998.0,0.0666
101908,M,42.0,MAR,SPC,23168.0,10,1_1,0.345783,UGR,бкюдхлхпяйюъ,50000.0,3.0,0.0,0,2316.8,0.046336
106927,F,47.0,MAR,SPC,19747.8,10,1_19,0.207858,GRD,уюмрш-люмяхияйхи,20000.0,2.0,0.0,0,1974.78,0.098739
53285,M,25.0,UNM,SPC,32568.0,10,1_1,0.444456,SCH,йпюямндюпяйхи,30000.0,-1.0,-1.0,0,3256.8,0.10856
165583,M,48.0,DIV,SPC,21619.0,10,1_1,0.431005,SCH,опхлнпяйхи,100000.0,1.0,0.0,0,2161.9,0.021619
154500,M,26.0,MAR,SPC,21279.0,10,1_1,0.314739,SCH,кемхмцпюдяйюъ,50000.0,2.0,0.0,0,2127.9,0.042558
54091,M,29.0,MAR,SPC,28139.0,10,1_3,0.481694,GRD,ябепдкнбяйюъ,35000.0,0.0,0.0,0,2813.9,0.08039714285714286
31801,M,21.0,UNM,UMN,21591.0,10,1_4,0.550463,UGR,хпйсряйюъ,27000.0,-1.0,-1.0,0,2159.1,0.07996666666666666
166217,M,34.0,MAR,SPC,11979.0,10,1_1,0.533584,SCH,пъгюмяйюъ,20000.0,5.0,0.0,0,1197.9,0.059895000000000004
28357,F,31.0,MAR,SPC,18280.0,10,1_4,0.383124,GRD,аюьйнпрнярюм,30000.0,3.0,0.0,0,1828.0,0.06093333333333333
58756,M,24.0,MAR,UMN,30590.0,7,1_44,0.550648,UGR,лняйнбяйюъ,55000.0,2.0,0.0,0,4370.0,0.07945454545454546
85335,M,44.0,UNM,SPC,12590.0,12,1_1,0.40399,SCH,уюмрш-люмяхияйхи,35000.0,1.0,0.0,0,1049.1666666666667,0.02997619047619048
138713,F,30.0,MAR,ATP,9580.0,6,1_1,0.328451,GRD,яюмйр-оерепаспц,32000.0,2.0,0.0,1,1596.6666666666667,0.049895833333333334
138432,M,21.0,UNM,SPC,19977.27,12,1_6,0.651111,SCH,уюаюпнбяйхи,45000.0,-1.0,-1.0,1,1664.7725,0.03699494444444445
157095,M,29.0,UNM,SPC,10292.0,12,1_6,0.703579,GRD,лняйнбяйюъ,40000.0,4.0,1.0,1,857.6666666666666,0.021441666666666664
74585,F,30.0,DIV,SPC,18150.0,10,1_32,0.344482,GRD,йспяйюъ,20000.0,2.0,0.0,0,1815.0,0.09075
149366,M,35.0,DIV,UMN,5370.0,6,1_4,0.403157,UGR,лняйбю,51000.0,0.0,0.0,0,895.0,0.017549019607843136
115360,F,56.0,UNM,SPC,59268.0,10,1_6,0.613815,SCH,лняйнбяйюъ,80000.0,2.0,0.0,0,5926.8,0.074085
166422,M,33.0,MAR,UMN,23652.0,10,1_16,0.199802,GRD,кемхмцпюдяйюъ,100000.0,3.0,0.0,0,2365.2,0.023652
139454,M,23.0,UNM,SPC,62489.0,12,1_6,0.633312,GRD,лняйбю,73000.0,-1.0,-1.0,0,5207.416666666667,0.07133447488584475
33437,F,37.0,MAR,SPC,53529.0,10,1_7,0.675081,UGR,лняйбю,80000.0,5.0,0.0,0,5352.9,0.06691124999999999
157418,F,37.0,CIV,UMN,86158.0,36,1_1,0.464669,GRD,лняйнбяйюъ,50000.0,0.0,0.0,0,2393.277777777778,0.04786555555555556
115140,F,24.0,MAR,SPC,25160.0,12,1_1,0.481769,GRD,йспцюмяйюъ,18500.0,0.0,0.0,0,2096.6666666666665,0.11333333333333333
157313,F,62.0,WID,SPC,16158.0,10,1_32,0.436765,SCH,ябепдкнбяйюъ,40000.0,0.0,0.0,1,1615.8,0.040395
158506,M,32.0,MAR,SPC,33990.0,18,1_9,0.395083,GRD,яюмйр-оерепаспц,80000.0,9.0,0.0,0,1888.3333333333333,0.023604166666666666
14281,M,26.0,DIV,SPC,29990.0,15,1_1,0.335933,SCH,рчлемяйюъ,33000.0,2.0,0.0,1,1999.3333333333333,0.06058585858585858
9603,M,42.0,MAR,SPC,11778.0,10,1_1,0.180893,GRD,рюрюпярюм,30000.0,1.0,0.0,0,1177.8,0.039259999999999996
90260,F,48.0,UNM,SPC,20658.0,10,1_1,0.510705,GRD,аюьйнпрнярюм,30000.0,3.0,1.0,0,2065.8,0.06886
168716,M,25.0,UNM,SPC,47178.0,10,1_1,0.463038,UGR,оепляйхи,35000.0,1.0,0.0,0,4717.8,0.13479428571428573
135209,M,55.0,MAR,SPC,22861.36,12,1_1,0.418476,SCH,лняйнбяйюъ,35000.0,5.0,0.0,0,1905.1133333333335,0.05443180952380953
43882,F,35.0,MAR,BIS,16670.0,10,1_1,0.470135,GRD,аюьйнпрнярюм,60000.0,1.0,0.0,0,1667.0,0.027783333333333333
52622,M,34.0,UNM,UMN,14869.0,10,1_1,0.285143,GRD,лняйнбяйюъ,40000.0,4.0,0.0,0,1486.9,0.037172500000000004
105328,M,33.0,MAR,SPC,21722.4,10,1_2,0.410422,SCH,яюлюпяйюъ,40000.0,5.0,0.0,0,2172.2400000000002,0.05430600000000001
57244,F,27.0,MAR,SPC,9693.0,12,1_6,0.579404,SCH,рбепяйюъ,16000.0,2.0,0.0,0,807.75,0.050484375
19077,F,46.0,MAR,UMN,17180.0,10,1_1,0.50142,GRD,яюмйр-оерепаспц,35000.0,1.0,0.0,0,1718.0,0.04908571428571429
52828,F,26.0,UNM,UMN,13929.0,10,1_6,0.704026,GRD,оепляйхи,26000.0,5.0,0.0,0,1392.9,0.053573076923076925
83685,F,29.0,UNM,SPC,23731.11,10,1_1,0.354219,GRD,йпюямндюпяйхи,45000.0,1.0,0.0,0,2373.111,0.0527358
29042,M,45.0,UNM,SPC,7577.78,10,1_1,0.539912,SCH,лняйбю,37500.0,0.0,0.0,0,757.778,0.020207413333333334
26741,M,25.0,UNM,SPC,40480.0,14,1_9,0.380407,GRD,уюмрш-люмяхияйхи,65000.0,0.0,0.0,0,2891.4285714285716,0.044483516483516485
12055,M,34.0,UNM,SPC,15802.0,10,1_6,0.523479,SCH,хпйсряйюъ,30000.0,2.0,0.0,1,1580.2,0.052673333333333336
111022,M,27.0,UNM,UMN,19279.0,12,1_6,0.660598,GRD,рбепяйюъ,40000.0,0.0,0.0,0,1606.5833333333333,0.04016458333333333
33882,M,44.0,MAR,BIS,44769.0,10,1_1,0.25103,GRD,юпуюмцекэяйюъ,100000.0,3.0,0.0,0,4476.9,0.044768999999999996
47787,M,24.0,UNM,SPC,9574.05,8,1_9,0.546659,SCH,аюьйнпрнярюм,22000.0,0.0,0.0,0,1196.75625,0.05439801136363636
3245,F,62.0,UNM,PNA,17773.0,10,1_32,0.404381,GRD,рюрюпярюм,15000.0,1.0,0.0,0,1777.3,0.11848666666666666
89793,F,32.0,MAR,SPC,25771.0,10,1_32,0.527143,SCH,уюмрш-люмяхияйхи,30000.0,0.0,0.0,0,2577.1,0.08590333333333333
33647,M,26.0,MAR,SPC,19569.0,10,1_1,0.305499,GRD,скэъмнбяйюъ,89420.0,1.0,0.0,0,1956.9,0.021884365913665847
129625,M,25.0,UNM,SPC,40990.0,3,1_5,0.57597,UGR,лняйбю,38000.0,-1.0,-1.0,0,13663.333333333334,0.35956140350877197
158939,F,44.0,DIV,SPC,32358.0,36,1_1,0.484203,GRD,яюую/ъйсрхъ/,55000.0,4.0,0.0,0,898.8333333333334,0.01634242424242424
2548,M,36.0,UNM,SPC,22138.4,12,1_25,0.244302,UGR,аюьйнпрнярюм,50000.0,2.0,0.0,0,1844.8666666666668,0.03689733333333334
25287,M,29.0,MAR,SPC,8068.0,12,1_1,0.343485,SCH,йелепнбяйюъ,25000.0,3.0,0.0,0,672.3333333333334,0.026893333333333335
129699,F,25.0,UNM,SPC,18621.9,10,1_19,0.474164,SCH,йпюямндюпяйхи,15000.0,2.0,0.0,0,1862.19,0.124146
94432,M,24.0,MAR,SPC,16888.0,12,1_9,0.340595,SCH,векъахмяйюъ,35000.0,1.0,0.0,0,1407.3333333333333,0.040209523809523806
40826,F,37.0,UNM,SPC,4491.0,6,1_0,0.25093,GRD,бнкнцндяйюъ,42000.0,12.0,0.0,0,748.5,0.01782142857142857
2200,M,59.0,DIV,SPC,5580.0,6,1_1,0.229481,GRD,лняйнбяйюъ,43000.0,3.0,0.0,1,930.0,0.021627906976744184
135704,F,43.0,MAR,SPC,61490.0,12,1_2,0.289468,GRD,ярюбпнонкэяйхи,37000.0,3.0,0.0,0,5124.166666666667,0.138490990990991
149935,M,31.0,DIV,SPC,12039.0,12,1_1,0.433261,SCH,лняйнбяйюъ,20000.0,1.0,0.0,0,1003.25,0.0501625
54052,M,31.0,DIV,SPC,23268.0,10,1_43,0.606697,SCH,йпюямндюпяйхи,40000.0,2.0,0.0,0,2326.8,0.058170000000000006
147495,F,34.0,MAR,SPC,16418.0,12,1_1,0.322769,GRD,бнкцнцпюдяйюъ,15000.0,3.0,0.0,0,1368.1666666666667,0.09121111111111112
47614,M,46.0,MAR,SPC,26995.5,10,1_23,0.402518,SCH,лняйбю,60000.0,1.0,0.0,1,2699.55,0.044992500000000005
157606,F,37.0,MAR,SPC,13808.0,10,1_1,0.512148,GRD,рюрюпярюм,30000.0,1.0,0.0,0,1380.8,0.04602666666666667
53210,M,26.0,UNM,UMN,29369.0,10,1_6,0.652878,GRD,рюланбяйюъ,75000.0,2.0,0.0,0,2936.9,0.03915866666666667
128376,F,20.0,UNM,SPC,31098.89,10,1_6,0.695915,SCH,йюпекхъ,27000.0,-1.0,-1.0,0,3109.889,0.11518107407407407
110271,F,55.0,UNM,SPC,42289.0,10,1_6,0.635624,SCH,ълюкн-мемежйхи,37000.0,0.0,0.0,0,4228.9,0.11429459459459458
109119,F,34.0,DIV,SPC,29888.0,10,1_6,0.738489,GRD,уюаюпнбяйхи,60000.0,1.0,0.0,0,2988.8,0.049813333333333334
56856,F,56.0,UNM,SPC,5020.0,10,1_1,0.358531,SCH,рюрюпярюм,35000.0,4.0,0.0,0,502.0,0.014342857142857143
52322,M,31.0,DIV,SPC,20908.0,12,1_6,0.753852,GRD,йхпнбяйюъ,25000.0,0.0,0.0,0,1742.3333333333333,0.06969333333333333
70163,F,34.0,MAR,SPC,27786.0,10,1_1,0.475278,GRD,йюпекхъ,60000.0,2.0,0.0,0,2778.6,0.04631
74409,M,23.0,UNM,SPC,23990.0,6,1_6,0.550217,SCH,лнпднбхъ,22000.0,-1.0,-1.0,1,3998.3333333333335,0.18174242424242426
52305,F,47.0,UNM,SPC,23490.0,12,1_9,0.509497,SCH,яюмйр-оерепаспц,32000.0,1.0,0.0,0,1957.5,0.061171875
157203,F,22.0,UNM,SPC,54470.0,10,1_6,0.481694,SCH,юпуюмцекэяйюъ,32000.0,-1.0,-1.0,0,5447.0,0.17021875
110431,F,23.0,MAR,SPC,30278.0,10,1_6,0.7546,GRD,люпхищк,26000.0,1.0,0.0,0,3027.8,0.11645384615384616
27624,F,42.0,DIV,UMN,11779.0,10,1_1,0.295818,SCH,лняйбю,40000.0,3.0,0.0,0,1177.9,0.0294475
142234,M,39.0,MAR,SPC,19586.67,10,1_1,0.306908,GRD,ярюбпнонкэяйхи,25000.0,0.0,0.0,0,1958.667,0.07834668
87920,F,25.0,UNM,SPC,26498.0,16,1_1,0.523446,SCH,йпюямндюпяйхи,13000.0,0.0,0.0,0,1656.125,0.12739423076923076
98609,F,42.0,UNM,SPC,17067.0,24,1_1,0.46637,GRD,гюаюийюкэяйхи,20000.0,4.0,0.0,1,711.125,0.03555625
40840,F,36.0,MAR,UMN,22719.0,10,1_4,0.407007,GRD,рюрюпярюм,30000.0,0.0,0.0,0,2271.9,0.07573
105949,F,35.0,MAR,SPC,21815.0,10,1_21,0.368057,GRD,ярюбпнонкэяйхи,23000.0,2.0,0.0,0,2181.5,0.09484782608695652
81365,M,29.0,UNM,SPC,22696.0,18,1_4,0.563552,GRD,лнпднбхъ,18000.0,1.0,0.0,0,1260.888888888889,0.07004938271604938
36995,F,37.0,MAR,SPC,15811.0,10,1_32,0.476159,SCH,нляйюъ,20000.0,-1.0,-1.0,0,1581.1,0.079055
112737,M,37.0,MAR,SPC,27877.0,12,1_1,0.393204,SCH,рчлемяйюъ,55000.0,0.0,0.0,0,2323.0833333333335,0.04223787878787879
158160,M,38.0,MAR,SPC,26991.0,14,1_9,0.251629,GRD,бнкнцндяйюъ,35000.0,1.0,0.0,0,1927.9285714285713,0.05508367346938775
160822,M,27.0,UNM,SPC,24950.0,12,1_0,0.449293,GRD,аюьйнпрнярюм,27000.0,2.0,0.0,0,2079.1666666666665,0.07700617283950617
139619,F,42.0,WID,SPC,19078.0,6,1_4,0.397652,GRD,ябепдкнбяйюъ,35000.0,3.0,0.0,0,3179.6666666666665,0.09084761904761904
91424,F,47.0,DIV,SPC,17053.0,10,1_32,0.406862,SCH,лняйнбяйюъ,35000.0,1.0,0.0,0,1705.3,0.048722857142857144
129449,M,29.0,MAR,BIS,46768.0,10,1_6,0.582328,SCH,яюую/ъйсрхъ/,50000.0,3.0,1.0,0,4676.8,0.09353600000000001
148951,F,62.0,DIV,PNA,25990.0,24,1_0,0.475163,SCH,юярпюуюмяйюъ,12000.0,1.0,0.0,0,1082.9166666666667,0.09024305555555556
88201,F,56.0,MAR,BIS,51636.0,10,1_32,0.621298,GRD,яюуюкхмяйюъ,140000.0,6.0,0.0,1,5163.6,0.03688285714285715
161594,F,31.0,MAR,SPC,31670.0,10,1_6,0.484948,GRD,уюмрш-люмяхияйхи,54000.0,4.0,1.0,0,3167.0,0.05864814814814815
81826,M,30.0,CIV,SPC,27990.0,24,1_9,0.46637,GRD,яюлюпяйюъ,25000.0,2.0,0.0,0,1166.25,0.04665
6727,F,60.0,MAR,PNA,26968.0,10,1_1,0.265119,GRD,лняйбю,18000.0,1.0,0.0,0,2696.8,0.14982222222222225
68110,F,27.0,MAR,SPC,24517.0,10,1_6,0.500534,GRD,кемхмцпюдяйюъ,35000.0,3.0,1.0,0,2451.7,0.07004857142857142
66842,M,35.0,MAR,SPC,39247.0,12,1_1,0.392796,SCH,оепляйхи,30000.0,3.0,0.0,0,3270.5833333333335,0.10901944444444445
100086,M,35.0,DIV,UMN,15087.0,6,1_4,0.507696,SCH,апъмяйюъ,320000.0,0.0,0.0,0,2514.5,0.0078578125
131744,M,30.0,MAR,SPC,21256.0,10,1_32,0.450626,SCH,лняйнбяйюъ,35000.0,1.0,0.0,0,2125.6,0.06073142857142857
38933,M,28.0,MAR,SPC,39339.02,12,1_1,0.503958,SCH,пнярнбяйюъ,35000.0,1.0,0.0,1,3278.2516666666666,0.09366433333333334
148682,F,44.0,UNM,SPC,19685.0,10,1_32,0.504975,GRD,яюпюрнбяйюъ,37000.0,5.0,1.0,1,1968.5,0.053202702702702706
26018,F,23.0,UNM,SPC,15379.0,18,1_1,0.625256,SCH,рюрюпярюм,15000.0,1.0,0.0,0,854.3888888888889,0.05695925925925926
18980,M,38.0,MAR,SPC,26990.0,36,1_1,0.409704,GRD,яюмйр-оерепаспц,60000.0,7.0,0.0,0,749.7222222222222,0.01249537037037037
39123,M,23.0,UNM,SPC,43438.0,10,1_6,0.71813,GRD,пнярнбяйюъ,35100.0,-1.0,-1.0,1,4343.8,0.12375498575498577
71972,F,49.0,MAR,SPC,18901.0,10,1_32,0.316158,GRD,кхоежйюъ,25000.0,3.0,0.0,1,1890.1,0.07560399999999999
116230,M,24.0,UNM,SPC,79569.0,12,1_1,0.486248,UGR,уюмрш-люмяхияйхи,90000.0,1.0,0.0,0,6630.75,0.073675
80372,M,38.0,MAR,UMN,16491.0,10,1_32,0.411186,SCH,оепляйхи,25000.0,2.0,0.0,0,1649.1,0.065964
148226,M,38.0,MAR,SPC,19578.0,24,1_3,0.2322,GRD,йелепнбяйюъ,35000.0,1.0,0.0,0,815.75,0.023307142857142856
116192,M,43.0,MAR,SPC,5990.0,3,1_1,0.406814,SCH,рскэяйюъ,45000.0,3.0,0.0,1,1996.6666666666667,0.04437037037037037
8471,F,29.0,MAR,SPC,32368.0,10,1_1,0.379656,SCH,бкюдхлхпяйюъ,27000.0,2.0,0.0,0,3236.8,0.11988148148148149
3447,M,32.0,MAR,UMN,22990.0,10,1_1,0.330841,GRD,яюпюрнбяйюъ,40000.0,2.0,0.0,0,2299.0,0.057475
52353,F,50.0,CIV,SPC,30959.0,12,1_1,0.540766,SCH,нпемаспцяйюъ,30000.0,2.0,0.0,0,2579.9166666666665,0.08599722222222221
143178,M,23.0,UNM,SPC,30933.0,10,1_16,0.55961,SCH,кемхмцпюдяйюъ,50000.0,1.0,0.0,0,3093.3,0.061866000000000004
92471,M,37.0,MAR,SPC,50008.1,12,1_44,0.640898,SCH,рбепяйюъ,72000.0,1.0,0.0,0,4167.341666666666,0.05787974537037036
147610,M,46.0,MAR,SPC,27989.0,10,1_1,0.372021,GRD,йюкхмхмцпюдяйюъ,50000.0,3.0,0.0,0,2798.9,0.055978
102003,M,27.0,MAR,UMN,27388.0,10,1_6,0.55967,GRD,пнярнбяйюъ,44000.0,2.0,0.0,0,2738.8,0.06224545454545455
148919,F,27.0,MAR,SPC,21380.0,10,1_32,0.478749,SCH,ябепдкнбяйюъ,25000.0,2.0,0.0,1,2138.0,0.08552
135386,F,39.0,DIV,SPC,79721.0,12,1_1,0.275752,GRD,лняйнбяйюъ,94000.0,3.0,0.0,0,6643.416666666667,0.07067464539007093
54957,F,28.0,DIV,SPC,14639.0,12,1_1,0.556021,GRD,лняйнбяйюъ,37000.0,5.0,0.0,1,1219.9166666666667,0.03297072072072072
70033,M,45.0,MAR,SPC,13828.23,10,1_1,0.466883,SCH,уюмрш-люмяхияйхи,45000.0,6.0,1.0,0,1382.8229999999999,0.030729399999999997
141874,M,23.0,UNM,SPC,31689.0,12,1_4,0.358179,SCH,рчлемяйюъ,25000.0,1.0,0.0,1,2640.75,0.10563
70364,M,32.0,MAR,SPC,56778.0,10,1_1,0.451911,GRD,уюмрш-люмяхияйхи,60000.0,6.0,0.0,0,5677.8,0.09463
14418,F,62.0,UNM,SPC,8979.0,12,1_1,0.370966,SCH,йпюямнъпяйхи,29000.0,4.0,0.0,0,748.25,0.025801724137931033
102432,M,53.0,MAR,SPC,10190.91,12,1_1,0.518062,SCH,аспърхъ,20000.0,1.0,0.0,1,849.2425,0.042462124999999996
32575,F,30.0,MAR,DIR,31519.0,12,1_1,0.525926,SCH,яюмйр-оерепаспц,35000.0,0.0,0.0,0,2626.5833333333335,0.0750452380952381
45689,F,33.0,UNM,SPC,12010.23,12,1_4,0.518365,SCH,рнляйюъ,48500.0,1.0,0.0,0,1000.8525,0.020636134020618556
139224,M,24.0,MAR,UMN,22326.0,10,1_32,0.283901,GRD,ярюбпнонкэяйхи,50000.0,2.0,0.0,1,2232.6,0.044652
18583,M,31.0,MAR,SPC,20289.0,12,1_5,0.573345,SCH,аюьйнпрнярюм,25000.0,2.0,0.0,0,1690.75,0.06763
72595,M,43.0,MAR,BIS,59469.0,10,1_6,0.593396,GRD,уюмрш-люмяхияйхи,90000.0,5.0,0.0,0,5946.9,0.06607666666666666
119027,F,29.0,MAR,SPC,16726.14,12,1_1,0.354457,GRD,бнпнмефяйюъ,34000.0,2.0,0.0,0,1393.845,0.04099544117647059
72124,F,60.0,MAR,ATP,17259.0,10,1_43,0.615301,SCH,рюрюпярюм,18000.0,2.0,0.0,0,1725.9,0.09588333333333333
117663,F,31.0,MAR,SPC,10639.0,10,1_1,0.361382,GRD,аюьйнпрнярюм,35000.0,5.0,0.0,0,1063.9,0.03039714285714286
76993,F,37.0,DIV,SPC,29157.95,12,1_6,0.658816,GRD,пъгюмяйюъ,30000.0,3.0,1.0,0,2429.829166666667,0.08099430555555556
136717,F,42.0,MAR,SPC,16727.0,14,1_1,0.510394,UGR,ояйнбяйюъ,22000.0,0.0,0.0,0,1194.7857142857142,0.054308441558441556
95942,M,41.0,MAR,SPC,19287.0,10,1_9,0.450293,SCH,уюмрш-люмяхияйхи,60000.0,1.0,0.0,0,1928.7,0.032145
119701,F,39.0,MAR,UMN,44859.0,12,1_1,0.402075,GRD,йюпювюебн-вепйеяяйюъ,41000.0,4.0,0.0,0,3738.25,0.09117682926829268
129882,F,49.0,MAR,UMN,44148.0,10,1_3,0.40956,SCH,ъпнякюбяйюъ,20000.0,1.0,0.0,0,4414.8,0.22074000000000002
168556,M,26.0,UNM,SPC,15278.0,10,1_6,0.621169,SCH,мхфецнпндяйюъ,25000.0,0.0,0.0,0,1527.8,0.061112
127212,M,60.0,UNM,SPC,8541.0,10,1_9,0.206927,GRD,яюмйр-оерепаспц,35000.0,2.0,0.0,0,854.1,0.024402857142857143
147645,F,51.0,DIV,SPC,15299.0,12,1_1,0.546876,SCH,пнярнбяйюъ,24000.0,1.0,0.0,0,1274.9166666666667,0.05312152777777778
104818,M,40.0,DIV,SPC,9439.0,10,1_5,0.515898,GRD,йпюямндюпяйхи,50000.0,3.0,0.0,0,943.9,0.018878
58335,M,40.0,MAR,SPC,59391.0,24,1_9,0.364428,GRD,бнкнцндяйюъ,25000.0,2.0,0.0,0,2474.625,0.098985
139455,F,28.0,DIV,SPC,19503.0,10,1_16,0.445514,SCH,яюмйр-оерепаспц,25000.0,3.0,0.0,0,1950.3,0.078012
76909,M,48.0,UNM,SPC,23269.0,12,1_1,0.530931,SCH,яюую/ъйсрхъ/,30000.0,2.0,0.0,1,1939.0833333333333,0.0646361111111111
55312,F,32.0,MAR,SPC,20476.8,12,1_24,0.24378,GRD,яюлюпяйюъ,25000.0,4.0,0.0,0,1706.3999999999999,0.068256
139501,M,22.0,UNM,SPC,22718.0,10,1_6,0.700867,GRD,ълюкн-мемежйхи,50000.0,1.0,0.0,0,2271.8,0.045436000000000004
18752,F,67.0,WID,SPC,47458.0,10,1_1,0.441815,SCH,яюуюкхмяйюъ,36000.0,0.0,0.0,0,4745.8,0.1318277777777778
61597,M,44.0,MAR,BIS,25480.0,12,1_6,0.55508,SCH,пнярнбяйюъ,50000.0,1.0,0.0,0,2123.3333333333335,0.042466666666666666
168640,F,29.0,MAR,SPC,7030.0,10,1_1,0.321739,GRD,ябепдкнбяйюъ,30000.0,2.0,0.0,1,703.0,0.023433333333333334
124161,M,24.0,UNM,SPC,17919.0,13,1_4,0.554776,SCH,яюлюпяйюъ,30000.0,1.0,0.0,1,1378.3846153846155,0.04594615384615385
73471,M,44.0,MAR,DIR,42788.0,12,1_1,0.473277,SCH,кхоежйюъ,100000.0,3.0,0.0,0,3565.6666666666665,0.03565666666666666
69054,F,28.0,UNM,UMN,41990.0,10,1_6,0.351461,SCH,яюмйр-оерепаспц,35000.0,1.0,0.0,0,4199.0,0.11997142857142858
20,F,28.0,MAR,SPC,15980.0,12,1_1,0.551906,SCH,яюпюрнбяйюъ,23000.0,3.0,0.0,1,1331.6666666666667,0.05789855072463768
13639,M,24.0,UNM,SPC,16308.0,10,1_6,0.606139,SCH,аюьйнпрнярюм,23000.0,1.0,0.0,1,1630.8,0.07090434782608696
138202,F,60.0,MAR,ATP,13020.0,10,1_1,0.419772,SCH,кемхмцпюдяйюъ,32000.0,4.0,0.0,0,1302.0,0.0406875
100992,F,42.0,MAR,SPC,15760.0,10,1_32,0.408936,SCH,рюрюпярюм,20000.0,1.0,0.0,1,1576.0,0.0788
72740,M,34.0,DIV,SPC,17265.56,10,1_1,0.427699,GRD,нпкнбяйюъ,25000.0,1.0,0.0,0,1726.556,0.06906224
131315,M,44.0,MAR,ATP,18313.0,7,1_6,0.219925,SCH,лняйнбяйюъ,30000.0,0.0,0.0,0,2616.1428571428573,0.08720476190476191
139192,F,27.0,MAR,UMN,10540.0,4,1_4,0.238366,GRD,нпкнбяйюъ,30000.0,1.0,0.0,0,2635.0,0.08783333333333333
110752,M,26.0,UNM,SPC,32668.0,10,1_6,0.563522,GRD,аюьйнпрнярюм,35000.0,2.0,0.0,0,3266.8,0.09333714285714287
17199,M,27.0,DIV,SPC,39990.0,12,1_5,0.451993,GRD,ябепдкнбяйюъ,45000.0,3.0,0.0,0,3332.5,0.07405555555555556
97983,F,27.0,UNM,SPC,9980.0,10,1_1,0.44946,UGR,юпуюмцекэяйюъ,15000.0,1.0,0.0,1,998.0,0.06653333333333333
41507,M,34.0,MAR,SPC,37828.0,10,1_6,0.607945,SCH,бкюдхлхпяйюъ,35000.0,3.0,0.0,0,3782.8,0.10808000000000001
111466,M,31.0,MAR,SPC,9038.0,10,1_6,0.574241,SCH,нпкнбяйюъ,30000.0,1.0,0.0,0,903.8,0.030126666666666666
164148,F,31.0,MAR,SPC,14859.0,14,1_1,0.318757,GRD,рюрюпярюм,35000.0,2.0,0.0,0,1061.357142857143,0.03032448979591837
115705,M,42.0,UNM,SPC,13309.0,10,1_1,0.324204,SCH,йюксфяйюъ,37000.0,5.0,0.0,0,1330.9,0.03597027027027027
160354,F,29.0,MAR,SPC,28179.0,10,1_6,0.52665,SCH,ябепдкнбяйюъ,35000.0,1.0,0.0,0,2817.9,0.08051142857142857
3506,M,28.0,UNM,SPC,18355.0,10,1_32,0.49412,GRD,оемгемяйюъ,25000.0,1.0,0.0,0,1835.5,0.07342
46726,M,29.0,MAR,SPC,29379.0,10,1_6,0.724978,GRD,кемхмцпюдяйюъ,55000.0,3.0,0.0,0,2937.9,0.05341636363636364
162066,F,44.0,DIV,SPC,15218.0,10,1_5,0.573345,SCH,ълюкн-мемежйхи,27000.0,1.0,0.0,0,1521.8,0.05636296296296296
122919,F,34.0,MAR,SPC,14558.0,10,1_1,0.478635,SCH,лнпднбхъ,15000.0,2.0,0.0,0,1455.8,0.09705333333333332
130609,M,29.0,UNM,SPC,56990.0,12,1_1,0.543222,GRD,лняйнбяйюъ,50000.0,2.0,0.0,0,4749.166666666667,0.09498333333333334
25437,F,31.0,MAR,SPC,15078.0,10,1_32,0.455447,SCH,хпйсряйюъ,15000.0,1.0,0.0,0,1507.8,0.10052
79238,F,40.0,DIV,SPC,9873.0,3,1_4,0.227525,GRD,лняйнбяйюъ,41000.0,4.0,0.0,1,3291.0,0.08026829268292683
128087,M,29.0,MAR,SPC,35991.0,12,1_5,0.348242,SCH,лняйнбяйюъ,45000.0,2.0,0.0,0,2999.25,0.06665
166408,M,24.0,MAR,UMN,19288.0,10,1_1,0.39925,SCH,юкрюияйхи,50000.0,4.0,0.0,0,1928.8,0.038576
25280,F,46.0,UNM,SPC,8719.0,12,1_1,0.466646,SCH,пнярнбяйюъ,18000.0,0.0,0.0,0,726.5833333333334,0.040365740740740744
41956,F,19.0,UNM,SPC,58379.0,12,1_1,0.498826,UGR,яюмйр-оерепаспц,35000.0,1.0,0.0,0,4864.916666666667,0.13899761904761906
161596,M,45.0,MAR,SPC,40491.0,10,1_5,0.319176,GRD,кемхмцпюдяйюъ,75000.0,1.0,0.0,0,4049.1,0.053988
27134,F,35.0,UNM,SPC,20628.0,10,1_1,0.511255,GRD,бнпнмефяйюъ,30000.0,2.0,1.0,0,2062.8,0.06876
80459,M,48.0,MAR,SPC,30589.0,10,1_6,0.60691,SCH,лняйнбяйюъ,39990.0,0.0,0.0,0,3058.9,0.07649162290572643
12773,M,33.0,UNM,SPC,22990.0,10,1_1,0.484911,SCH,лняйнбяйюъ,100000.0,3.0,0.0,0,2299.0,0.02299
